X,Y,name,folders,descriptio,descripci�,gx_media_l,nombre,x,y,icon_url
-70.61119444,19.72308333,"MONTE LLANO, PUERTO PLATA",TERRENO,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/tqgqjkgk1rj3ba1thv4p18m7j4/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaFViiCeWvez7ZTClzjsPWwzGKjs0Jm8kasgZlT4Zxf-yyZ",,,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/tqgqjkgk1rj3ba1thv4p18m7j4/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaFViiCeWvez7ZTClzjsPWwzGKjs0Jm8kasgZlT4Zxf-yyZY50gJvQ9e-,"-70.61119444","19.72308333",./0.png
-71.7023915,19.5782526,TERRENOSÂ  VILLA PROGRESO DAJABON,TERRENO,"<img src=""https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/u52h5n75qqevmpoq5sll26mkfg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbVtPhY3crWCedIxAw3Qeh6RxEJp78OmC-PDKp_twM1Xm1D","10 de marzo 2021
Distrito Nacional, RD. 


Respetuosamente, Siendo las 04:00 horas del dÃ­a de la fecha, un equipo de la DirecciÃ³n de seguridad compuesto por diez (10) miembros, encabezados por el mayor Julio Cesar Landa Duran, FARD., encargado de S",,https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/u52h5n75qqevmpoq5sll26mkfg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbVtPhY3crWCedIxAw3Qeh6RxEJp78OmC-PDKp_twM1Xm1Da4-QvsF6R4,"-71.7023915","19.5782526",./0.png
-71.4851,19.70076,TERRENOS VILLA ESPERANZA LOMA DE CASTAÃ‘UELA,TERRENO,"<img src=""https://doc-10-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/61s538c6tnhrepiicmbc6a0iq8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb11dCJidmn_OazO1F_uKdKFLZCyR0OHIzQr7raSktLvkwj",,,https://doc-10-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/61s538c6tnhrepiicmbc6a0iq8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb11dCJidmn_OazO1F_uKdKFLZCyR0OHIzQr7raSktLvkwjTG5Dqp3cQq,"-71.4851","19.70076",./0.png
-71.23925,18.82052778,TERRENOS VILLA PROGRESO SAN JUAN,TERRENO,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/og2049qr7o451vvtms0bsprjm8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbk7J4RYXEbpS9rFksBrLudoCmPKVPzksYwctM7o-eiovNT","â€¢	Encargado: 1Tte. Junior Motero Ortiz, ERD.
â€¢	Incidencia de novedades: Mediana 
â€¢	Apartamentos por entregar: Ninguno
â€¢	SituaciÃ³n general: Terreno muy extenso, muchas Ã¡reas verdes que se prestan para ser invadidas; parte de",,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/og2049qr7o451vvtms0bsprjm8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbk7J4RYXEbpS9rFksBrLudoCmPKVPzksYwctM7o-eiovNTsGxuLBs63-,"-71.23925","18.82052778",./0.png
-70.16394444,18.39469444,"TERRENOS LAS CASITAS, SAN CRISTOBAL",TERRENO,"<img src=""https://doc-00-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/0t9mefjg3vk1efa4u8qc6tgf38/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbedqLuHlmyTd4EG-jc1y2c4CqEHdVBzGxkU-Zc9ey9qzxv",,,https://doc-00-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/0t9mefjg3vk1efa4u8qc6tgf38/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbedqLuHlmyTd4EG-jc1y2c4CqEHdVBzGxkU-Zc9ey9qzxviqy2S0oRdn,"-70.16394444","18.39469444",./0.png
-71.8552892,18.497328,VILLA SOLIDARIDAD JIMANI,TERRENO,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/54kvoarf0f54sj5h45o6p4pnhk/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZ8iKczpEaEmpaI_0dOTtdUJFd53n2NDak5tEJJkdK0TehW",,,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/54kvoarf0f54sj5h45o6p4pnhk/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZ8iKczpEaEmpaI_0dOTtdUJFd53n2NDak5tEJJkdK0TehWRsf59SuD6L,"-71.8552892","18.497328",./0.png
-69.23,18.73936111,"TERRENOS JUNTO A VILLA PROGRESO LOS HATILLOS, HATO MAYOR",TERRENO,"<img src=""https://doc-0c-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3er5nnjr8u1vgkn08l0ju901ak/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va4JcYfKxbVPlUmOCh1o7T-l4HzwOCFHP_rgby490hycbPw",,,https://doc-0c-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3er5nnjr8u1vgkn08l0ju901ak/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va4JcYfKxbVPlUmOCh1o7T-l4HzwOCFHP_rgby490hycbPw_HFDoyXGF4,"-69.23","18.73936111",./0.png
-69.963259,18.5738486,EL HIGUERO PROXIMO AL VERTEDERO,TERRENO,<br><br>nombre: <br>descripciÃ³n:,,,,"-69.963259","18.5738486",./0.png
-71.23647,18.82765,"TERRENOS DEL INVI EN SAN JUAN, PROXIMO A VILLA PROGRESO",TERRENO,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/q9j0h0l0ltma28e13g6vp08acs/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYGIEjTfZ3Qd-iYAA6Ukq-reARWcKa3Zx8ZokLCaRO0xJ9I","â€¢	Encargado:	1Tte. Junior Montero Ortiz, ERD.
â€¢	Incidencia de novedades:	 Mediana
â€¢	Apartamentos por entregar:	Ninguno
â€¢	SituaciÃ³n general:	Terreno recuperado.",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/q9j0h0l0ltma28e13g6vp08acs/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYGIEjTfZ3Qd-iYAA6Ukq-reARWcKa3Zx8ZokLCaRO0xJ9IofRyPP4v3Z,"-71.23647","18.82765",./0.png
-69.8587909,19.3909339,TERRENOS NAGUA PROXÂ  VILLA PROGRESO,TERRENO,"<img src=""https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/uoah3i1c6v1ubilgp1qe6r32rc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbqozvYh6Bef3cBU3O6DnE4DEEAjoueYLVWJEu84fhkftkN",,,https://doc-0g-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/uoah3i1c6v1ubilgp1qe6r32rc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbqozvYh6Bef3cBU3O6DnE4DEEAjoueYLVWJEu84fhkftkNxVKpBDkwt8,"-69.8587909","19.3909339",./0.png
-69.28313889,18.80469444,"PROYECTO EL MANCHADO, HATO MAYOR",PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/297fo3cngm18vnncvcfbq2vuag/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaKFPvY1zCF-plV6vUuRzIgfdnJwsPn0d-vuieTZwpi8elQ",,,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/297fo3cngm18vnncvcfbq2vuag/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaKFPvY1zCF-plV6vUuRzIgfdnJwsPn0d-vuieTZwpi8elQTeuHHSk327,"-69.28313889","18.80469444",./0.png
-70.33313889,18.85258333,PROYECTO EL CAUCHO BONAO,PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/pofhgsjq97r83khia41s2d2evs/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbrbo3970xSzWIyfqu09sFMlwH9GPjwVHLxcnJUpzvFi-st",,este es un proyecto del 2008,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/pofhgsjq97r83khia41s2d2evs/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbrbo3970xSzWIyfqu09sFMlwH9GPjwVHLxcnJUpzvFi-stpTUMCFC32V,"-70.33313889","18.85258333",./0.png
-71.2865409,17.8650045,VILLA PROGRESO JUANCHO PEDERNALES,PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/0j9bouv8nnpkeuo0m1ut7m3uq8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaR_sNe6sFeLbL49y_XoLytCNjb9lSUpIr9kAwkU1dw5WwF","â€¢	Encargado: T/C. MIGUEL LORENZO MATOS, ARD.
â€¢	Incidencia de novedades. Baja
â€¢	Infraestructura: Buena 
â€¢	Apartamentos por entregar: Ningunos 
â€¢	SituaciÃ³n general	Todos los aptos entregados",,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/0j9bouv8nnpkeuo0m1ut7m3uq8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaR_sNe6sFeLbL49y_XoLytCNjb9lSUpIr9kAwkU1dw5WwF8qZORYgyDc,"-71.2865409","17.8650045",./0.png
-70.59152778,19.48191667,VILLA PROGRESO TAMBORIL,PROYECTOS,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/lhohcgc2e72q5il2vsee41r4ok/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYwksnSKtaNfTilEpLC95uTspD6PgF0YF4uzlWYpga_QLkb",,Este proyecto se encuentra en Tamboril Santiago de los caballeros,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/lhohcgc2e72q5il2vsee41r4ok/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYwksnSKtaNfTilEpLC95uTspD6PgF0YF4uzlWYpga_QLkbmCvP0hYK9c,"-70.59152778","19.48191667",./0.png
-71.3303611,17.8514134,VILLA PROGRESO LA COLONIA PEDERNALES,PROYECTOS,"<img src=""https://doc-00-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/j9rh4u1nhun1nt9gktn59oe928/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZx4ecg2ZQDrgPs2kqAMkfQWY0xBJM5rUeszQ3SaW2vf0YU","â€¢	Encargado: T/C. MIGUEL LORENZO MATOS, ARD.
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: Ninguno 
â€¢	SituaciÃ³n general: Sin novedades",,https://doc-00-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/j9rh4u1nhun1nt9gktn59oe928/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZx4ecg2ZQDrgPs2kqAMkfQWY0xBJM5rUeszQ3SaW2vf0YUbzHXPFiNcG,"-71.3303611","17.8514134",./0.png
-69.19505556,18.53558333,RAMÃ“N SANTANA (SAN PEDRO DE MACORÃS),PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/gtvpd1rfmi3ja56pkir56vb550/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZlXqqjy03iFwqIypW5BxLAAmcjBv6PE85nrgd2ArwAYZiY","â€¢	Encargado: Ninguno
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: ConstrucciÃ³n
â€¢	SituaciÃ³n general: 	Este proyecto estÃ¡ en construcciÃ³n, actualmente detenido, no tiene personal de seguridad por no ser r",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/gtvpd1rfmi3ja56pkir56vb550/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZlXqqjy03iFwqIypW5BxLAAmcjBv6PE85nrgd2ArwAYZiY7qfLvQyNUH,"-69.19505556","18.53558333",./0.png
-71.39408333,17.80030556,VILLA OVIEDO PEDERNALES,PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/deisipo2p08o86oscjcd0u23h0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbu3j-BzF92lDBvJpgbD2nCrZZQJomovSugnDYMYdAdUVjo","â€¢	Encargado: T/C. MIGUEL LORENZO MATOS, ARD.
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: Ninguno 
â€¢	SituaciÃ³n general: Sin novedad",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/deisipo2p08o86oscjcd0u23h0/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbu3j-BzF92lDBvJpgbD2nCrZZQJomovSugnDYMYdAdUVjo69ZwJoAChP,"-71.39408333","17.80030556",./0.png
-71.72827778,18.02869444,VILLA PROGRESO PEDERNALES,PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/u7q7m06u4eli9pb15lscc6m384/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYQ3qvQSwyawAXBUZy5hvg8G41PB0fEl4IHnmFNURpHE0Td","â€¢	Encargado: T/C. MIGUEL LORENZO MATOS, ARD.
â€¢	Incidencia de novedades: Baja
â€¢	Apartamentos por entregar: Ninguno 
â€¢	SituaciÃ³n genera: Sin novedad a excepciÃ³n de una persona tiene en venta uno de los apartamentos como se pue",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/u7q7m06u4eli9pb15lscc6m384/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYQ3qvQSwyawAXBUZy5hvg8G41PB0fEl4IHnmFNURpHE0TdBuuta6FC8D,"-71.72827778","18.02869444",./0.png
-69.4932988,18.6306111,LOS LLANOS DE SAN PEDRO,PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/d3de8pu4sat0isivqjf9ia506s/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_van25u3rjQkli1Yd2_Mbw7tec9sB5qFHBjGwFkIZb29ZWBp","â€¢	Encargado: Ninguno
â€¢	Incidencia de novedades: baja
â€¢	Apartamentos por entregar: Todos
â€¢	SituaciÃ³n general: Este proyecto estÃ¡ en construcciÃ³n, actualmente detenido, no tiene personal de seguridad por no ser requerido po",,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/d3de8pu4sat0isivqjf9ia506s/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_van25u3rjQkli1Yd2_Mbw7tec9sB5qFHBjGwFkIZb29ZWBpHnw3ZyeUjh,"-69.4932988","18.6306111",./0.png
-68.98502778,18.43916667,VILLA SAN CARLOS,PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/otmnms00d88quqhahca9dqnp7g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZlGjhPdkkR8g7bxbNbZbGGkSlp7flkXOccqI3Ghxr4Rfpm","â€¢	Encargado	Ninguno
â€¢	Incidencia de novedades.	Alta
â€¢	Apartamentos por entregar.	Ninguno
â€¢	SituaciÃ³n general	En este proyecto entregado hace un tiempo prolongado, a falta de supervisiÃ³n constante gran parte de las franjas de",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/otmnms00d88quqhahca9dqnp7g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZlGjhPdkkR8g7bxbNbZbGGkSlp7flkXOccqI3Ghxr4RfpmeubY0wyYW_,"-68.98502778","18.43916667",./0.png
-69.0161667,18.9634167,VILLA PROGRESO MICHES,PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/qau3l6h2tbm482tv3c2e6rei8g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZja2DSANcweYpWp42hO5KvUxeXzGdbdLrje-4UYA9YrxlD","â€¢	Encargado: Ninguno
â€¢	Incidencia de novedades: Ninguna
â€¢	Apartamentos por entregar.	Ninguno
â€¢	SituaciÃ³n general: Este Proyecto fue entregado completo y no tenemos personal de Seguridad en Ã©l.",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/qau3l6h2tbm482tv3c2e6rei8g/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vZja2DSANcweYpWp42hO5KvUxeXzGdbdLrje-4UYA9YrxlDux_coq32OC,"-69.0161667","18.9634167",./0.png
-69.37533333,19.05069444,VILLA PROGRESO SABANA DE LA MAR,PROYECTOS,"<img src=""https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/mgtui4p1ijogd7fi5r06pc6bm8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaUOpkZsfbXFdTkIvY8WxGtSw8h3JnArqtikggJjhVY-4eM","â€¢	Encargado: CapitÃ¡n de Fragata Adrians GarcÃ­a 
â€¢	Incidencia de novedades: Alta
â€¢	Apartamentos por entregar: Se entregaron todos, pero tenemos 13 sin ocupar
â€¢	SituaciÃ³n general: Este Proyecto fue entregado completo la est",,https://doc-14-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/mgtui4p1ijogd7fi5r06pc6bm8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaUOpkZsfbXFdTkIvY8WxGtSw8h3JnArqtikggJjhVY-4eMgmfKEsbZn_,"-69.37533333","19.05069444",./0.png
-70.195,19.26122222,"PONTÃ“N, PROVINCIA DUARTE",PROYECTOS,"<img src=""https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/kae45cunjv5ab1fm75t7nsp3jg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaX4ywJ2vqc8QVbcbJoDvbUvn-T1mPTH-pZU3qojeQbey7F","*Encargado: CapitÃ¡n JosÃ© G. Vasquez Salce, ERD.
*Incidencia de novedades: Baja 
*Apartamentos por entregar.	Tres (3) 
*SituaciÃ³n general: ConstrucciÃ³n de seis (6) casas de blocks y zinc en el Ã¡rea verde, construida hace mÃ¡s de una dÃ©",,https://doc-0k-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/kae45cunjv5ab1fm75t7nsp3jg/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vaX4ywJ2vqc8QVbcbJoDvbUvn-T1mPTH-pZU3qojeQbey7F3KET8uiLK0,"-70.195","19.26122222",./0.png
-70.11505556,19.2045,"VILLA PROGRESO PIMENTEL, PROVINCIA DUARTE",PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/re9q94v0ngmhq0pljmlkfo8n8o/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va2vbRDqla-456wev87_mzcoERExopxPdpNYPoDckSx6bqH","*Encargado: CapitÃ¡n JosÃ© G. Vasquez Salce, ERD. 
*Incidencia de novedades: Baja 
*SituaciÃ³n general: Solo tenemos terrenos que componen el Ã¡rea verde de este proyecto.",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/re9q94v0ngmhq0pljmlkfo8n8o/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va2vbRDqla-456wev87_mzcoERExopxPdpNYPoDckSx6bqHvy4zMpfO4M,"-70.11505556","19.2045",./0.png
-69.88752778,19.31319444,"EL FACTOR, NAGUA",PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/kmtloid9brbr5kp82kmo6epouc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbcxT7wt5xAam6IM13F-JtOmdVPHiyc4Uzv4rd9fCuNpap1","*Encargado: CapitÃ¡n JosÃ© G. Vasquez Salce, ERD 
*Incidencia de novedades: Baja
*SituaciÃ³n general: Tenemos una gran porciÃ³n de terrenos mÃ¡s de 3,000 mt2. Del Ã¡rea verde de este proyecto.",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/kmtloid9brbr5kp82kmo6epouc/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vbcxT7wt5xAam6IM13F-JtOmdVPHiyc4Uzv4rd9fCuNpap1jlcMOyacc5,"-69.88752778","19.31319444",./0.png
-69.81961111,19.35083333,"MATANCITAS, NAGUA",PROYECTOS,"<img src=""https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3ql53dvs7erkpmbo8mjkrj02p8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va0FpptQ2QErMUuP2LMLgw9aFxGOIgEMhwupSzTe-dzp7dj","*Encargado	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
*Incidencia de novedades.	Baja 
*SituaciÃ³n general	Sin novedad",,https://doc-0o-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/3ql53dvs7erkpmbo8mjkrj02p8/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_va0FpptQ2QErMUuP2LMLgw9aFxGOIgEMhwupSzTe-dzp7djOU9iT5wEbu,"-69.81961111","19.35083333",./0.png
-69.86133333,19.18863889,"VILLA LODO, ARENOSO, DUARTE",PROYECTOS,"<img src=""https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s4ekn3uvcgticki7gsut51pm88/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb3tEkZl9s_qeRl6xkoY1rJr_y3NiRfK4oFr6cC1ov8jH3Z","â€¢	Encargado:	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	0
â€¢	SituaciÃ³n general:	Proyecto entregado hace mÃ¡s de dos dÃ©cadas.",,https://doc-04-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s4ekn3uvcgticki7gsut51pm88/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vb3tEkZl9s_qeRl6xkoY1rJr_y3NiRfK4oFr6cC1ov8jH3ZynhzRsUJTa,"-69.86133333","19.18863889",./0.png
-70.20997222,19.12611111,"ANGELINA, COTUÃ",PROYECTOS,"<img src=""https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s0rd16tem4hrdtuhqpsr487dio/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYkosyzOdWtYd7uYXkeol_4kGXi6oHoSx-G7od8C6NqpfXd","â€¢	Encargado:	CapitÃ¡n JosÃ© G. Vasquez Salce, ERD
â€¢	Incidencia de novedades:	Baja
â€¢	Apartamentos por entregar:	3
â€¢	SituaciÃ³n general:	Sin novedad",,https://doc-0s-9s-mymaps.googleusercontent.com/untrusted/hostedimage/n8iup2omsln2bbcql4f65nkp7k/s0rd16tem4hrdtuhqpsr487dio/1642520769500/YxVS6hvJdcyzigFQtcUxfDRJRPekVVtH/00867828750103162931/5AIsG_vYkosyzOdWtYd7uYXkeol_4kGXi6oHoSx-G7od8C6NqpfXdbsJ9g71Pou,"-70.20997222","19.12611111",./0.png
